timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1743615315005,127,Requête HTTP,201,Created,TestCreateUserSet 1-870,text,true,,1111,220,45,45,https://reqres.in/api/users%20,127,0,40
1743615315005,127,Requête HTTP,201,Created,TestCreateUserSet 1-872,text,true,,1111,220,45,45,https://reqres.in/api/users%20,127,0,40
1743615315005,128,Requête HTTP,201,Created,TestCreateUserSet 1-878,text,true,,1110,220,43,43,https://reqres.in/api/users%20,128,0,36
1743615315002,131,Requête HTTP,201,Created,TestCreateUserSet 1-829,text,true,,1110,220,43,43,https://reqres.in/api/users%20,131,0,33
1743615315021,113,Requête HTTP,201,Created,TestCreateUserSet 1-867,text,true,,1111,220,41,41,https://reqres.in/api/users%20,113,0,41
1743615315021,114,Requête HTTP,201,Created,TestCreateUserSet 1-868,text,true,,1111,220,40,40,https://reqres.in/api/users%20,114,0,40
1743615315048,130,Requête HTTP,201,Created,TestCreateUserSet 1-861,text,true,,1109,220,74,74,https://reqres.in/api/users%20,130,0,62
1743615315046,132,Requête HTTP,201,Created,TestCreateUserSet 1-863,text,true,,1110,220,74,74,https://reqres.in/api/users%20,132,0,66
1743615315047,133,Requête HTTP,201,Created,TestCreateUserSet 1-862,text,true,,1108,220,72,72,https://reqres.in/api/users%20,133,0,69
1743615315051,129,Requête HTTP,201,Created,TestCreateUserSet 1-858,text,true,,1110,220,71,71,https://reqres.in/api/users%20,129,0,74
1743615315049,132,Requête HTTP,201,Created,TestCreateUserSet 1-860,text,true,,1110,220,71,71,https://reqres.in/api/users%20,132,0,67
1743615315045,147,Requête HTTP,201,Created,TestCreateUserSet 1-865,text,true,,1110,220,79,79,https://reqres.in/api/users%20,147,0,78
1743615315053,140,Requête HTTP,201,Created,TestCreateUserSet 1-851,text,true,,1112,220,78,78,https://reqres.in/api/users%20,140,0,74
1743615315052,142,Requête HTTP,201,Created,TestCreateUserSet 1-856,text,true,,1110,220,77,77,https://reqres.in/api/users%20,142,0,78
1743615315046,148,Requête HTTP,201,Created,TestCreateUserSet 1-864,text,true,,1110,220,77,77,https://reqres.in/api/users%20,148,0,74
1743615315051,144,Requête HTTP,201,Created,TestCreateUserSet 1-859,text,true,,1111,220,75,75,https://reqres.in/api/users%20,144,0,75
1743615315054,141,Requête HTTP,201,Created,TestCreateUserSet 1-855,text,true,,1111,220,75,75,https://reqres.in/api/users%20,141,0,77
1743615315069,140,Requête HTTP,201,Created,TestCreateUserSet 1-854,text,true,,1109,220,76,76,https://reqres.in/api/users%20,140,0,69
1743615315055,154,Requête HTTP,201,Created,TestCreateUserSet 1-852,text,true,,1109,220,76,76,https://reqres.in/api/users%20,154,0,84
1743615315068,141,Requête HTTP,201,Created,TestCreateUserSet 1-853,text,true,,1109,220,76,76,https://reqres.in/api/users%20,141,0,82
1743615315077,142,Requête HTTP,201,Created,TestCreateUserSet 1-846,text,true,,1109,220,74,74,https://reqres.in/api/users%20,142,0,88
1743615314257,1016,Requête HTTP,201,Created,TestCreateUserSet 1-610,text,true,,1111,220,76,76,https://reqres.in/api/users%20,1016,0,955
1743615315175,98,Requête HTTP,201,Created,TestCreateUserSet 1-883,text,true,,1110,220,75,75,https://reqres.in/api/users%20,98,0,43
1743615315160,115,Requête HTTP,201,Created,TestCreateUserSet 1-876,text,true,,1110,220,74,74,https://reqres.in/api/users%20,115,0,58
1743615314835,445,Requête HTTP,201,Created,TestCreateUserSet 1-795,text,true,,1108,220,75,75,https://reqres.in/api/users%20,445,0,386
1743615315189,102,Requête HTTP,201,Created,TestCreateUserSet 1-908,text,true,,1110,220,74,74,https://reqres.in/api/users%20,102,0,41
1743615315172,119,Requête HTTP,201,Created,TestCreateUserSet 1-888,text,true,,1110,220,74,74,https://reqres.in/api/users%20,119,0,46
1743615315186,107,Requête HTTP,201,Created,TestCreateUserSet 1-911,text,true,,1111,220,72,72,https://reqres.in/api/users%20,107,0,45
1743615315204,90,Requête HTTP,201,Created,TestCreateUserSet 1-895,text,true,,1109,220,71,71,https://reqres.in/api/users%20,90,0,33
1743615314948,347,Requête HTTP,201,Created,TestCreateUserSet 1-821,text,true,,1108,220,70,70,https://reqres.in/api/users%20,347,0,287
1743615315190,107,Requête HTTP,201,Created,TestCreateUserSet 1-906,text,true,,1110,220,69,69,https://reqres.in/api/users%20,107,0,50
1743615315205,94,Requête HTTP,201,Created,TestCreateUserSet 1-912,text,true,,1109,220,68,68,https://reqres.in/api/users%20,94,0,36
1743615315233,70,Requête HTTP,201,Created,TestCreateUserSet 1-916,text,true,,1110,220,67,67,https://reqres.in/api/users%20,70,0,18
1743615314376,929,Requête HTTP,201,Created,TestCreateUserSet 1-724,text,true,,1110,220,66,66,https://reqres.in/api/users%20,929,0,869
1743615315153,153,Requête HTTP,201,Created,TestCreateUserSet 1-844,text,true,,1109,220,65,65,https://reqres.in/api/users%20,153,0,70
1743615315204,104,Requête HTTP,201,Created,TestCreateUserSet 1-893,text,true,,1109,220,64,64,https://reqres.in/api/users%20,104,0,40
1743615315077,237,Requête HTTP,201,Created,TestCreateUserSet 1-847,text,true,,1113,220,63,63,https://reqres.in/api/users%20,237,0,160
1743615315224,92,Requête HTTP,201,Created,TestCreateUserSet 1-915,text,true,,1113,220,62,62,https://reqres.in/api/users%20,92,0,21
1743615315143,174,Requête HTTP,201,Created,TestCreateUserSet 1-841,text,true,,1114,220,61,61,https://reqres.in/api/users%20,174,0,114
1743615315157,163,Requête HTTP,201,Created,TestCreateUserSet 1-840,text,true,,1114,220,60,60,https://reqres.in/api/users%20,163,0,106
1743615314157,1164,Requête HTTP,201,Created,TestCreateUserSet 1-635,text,true,,1112,220,60,60,https://reqres.in/api/users%20,1164,0,1101
1743615314374,947,Requête HTTP,201,Created,TestCreateUserSet 1-722,text,true,,1113,220,60,60,https://reqres.in/api/users%20,947,0,889
1743615314260,1062,Requête HTTP,201,Created,TestCreateUserSet 1-603,text,true,,1112,220,57,57,https://reqres.in/api/users%20,1062,0,1012
1743615315159,165,Requête HTTP,201,Created,TestCreateUserSet 1-835,text,true,,1114,220,56,56,https://reqres.in/api/users%20,165,0,101
1743615315163,162,Requête HTTP,201,Created,TestCreateUserSet 1-875,text,true,,1113,220,55,55,https://reqres.in/api/users%20,161,0,107
1743615315244,83,Requête HTTP,201,Created,TestCreateUserSet 1-917,text,true,,1112,220,54,54,https://reqres.in/api/users%20,83,0,24
1743615315167,161,Requête HTTP,201,Created,TestCreateUserSet 1-833,text,true,,1113,220,53,53,https://reqres.in/api/users%20,161,0,106
1743615315165,171,Requête HTTP,201,Created,TestCreateUserSet 1-874,text,true,,1114,220,52,52,https://reqres.in/api/users%20,171,0,111
